name,terminology,code,term
Diagnosis,IPCCC,152025,Aneurysm of right ventricular outflow tract patch
Diagnosis,IPCCC,152033,Postprocedural right ventricular aneurysm
Diagnosis,IPCCC,152034,Postprocedural right ventricular perforation
Diagnosis,IPCCC,152075,Residual subaortic stenosis in functionally univentricular heart
Diagnosis,IPCCC,152076,Residual subpulmonary stenosis in functionally univentricular heart
Diagnosis,IPCCC,152101,Postprocedural left ventricular complication
Diagnosis,IPCCC,152121,Postprocedural left ventricular outflow tract complication
Diagnosis,IPCCC,152122,Residual left ventricular outflow tract obstruction
Diagnosis,IPCCC,152123,Postprocedural left ventricular outflow tract obstruction
Diagnosis,IPCCC,152132,Postprocedural left ventricular aneurysm
Diagnosis,IPCCC,152133,Postprocedural left ventricular perforation
Diagnosis,IPCCC,152200,Postprocedural ventricular septal defect (VSD) complication
Diagnosis,IPCCC,152202,Residual ventricular septal defect (VSD)
Diagnosis,IPCCC,152213,Postprocedural residual or recurrent ventricular septal defect (VSD)
Diagnosis,IPCCC,152231,Residual pulmonary hypertension after relief of systemic-to-pulmonary shunt
Diagnosis,IPCCC,152235,Postprocedural systemic ventricular-to-right atrial shunt
Diagnosis,IPCCC,152400,Postprocedural systemic arterial complication
Diagnosis,IPCCC,152420,Postprocedural femoral arterial complication
Diagnosis,IPCCC,152503,Residual truncal regurgitation
Diagnosis,IPCCC,152511,Acquired abnormality of the neo-aortic valve of truncal origin
Diagnosis,IPCCC,152512,Acquired stenosis of the neo-aortic valve of truncal origin
Diagnosis,IPCCC,152513,Acquired regurgitation of the neo-aortic valve of truncal origin
Diagnosis,IPCCC,152531,Postprocedural common arterial trunk complication
Diagnosis,IPCCC,153000,Postprocedural pulmonary valvar complication
Diagnosis,IPCCC,153001,Residual pulmonary valvar stenosis
Diagnosis,IPCCC,153003,Residual pulmonary regurgitation
Diagnosis,IPCCC,153008,Pulmonary valvar prosthesis complication
Diagnosis,IPCCC,153009,"Neopulmonary valvar stenosis,"
Diagnosis,IPCCC,153010,"Neopulmonary valvar regurgitation,"
Diagnosis,IPCCC,153018,Acquired abnormality of the neopulmonary valve
Diagnosis,IPCCC,153201,Postprocedural pulmonary trunk complication
Diagnosis,IPCCC,153202,"Postprocedural pulmonary trunk stenosis,"
Diagnosis,IPCCC,153221,Postprocedural right pulmonary artery complication
Diagnosis,IPCCC,153222,"Postprocedural stenosis of right pulmonary artery,"
Diagnosis,IPCCC,153223,Residual right pulmonary artery stenosis
Diagnosis,IPCCC,153241,Postprocedural left pulmonary artery complication
Diagnosis,IPCCC,153242,"Postprocedural stenosis of left pulmonary artery,"
Diagnosis,IPCCC,153243,Residual left pulmonary artery stenosis
Diagnosis,IPCCC,153256,"Postprocedural pulmonary arterial tree complication,"
Diagnosis,IPCCC,153500,Postprocedural aortic valvar complication
Diagnosis,IPCCC,153501,Residual aortic valvar stenosis
Diagnosis,IPCCC,153503,Residual aortic regurgitation
Diagnosis,IPCCC,153508,Aortic valvar prosthesis complication
Diagnosis,IPCCC,153509,"Stenosis of the neo-aortic valve of pulmonary origin,"
Diagnosis,IPCCC,153510,"Regurgitation of the neo-aortic valve of pulmonary origin,"
Diagnosis,IPCCC,153517,"Acquired abnormality of the neo-aortic valve of pulmonary origin,"
Diagnosis,IPCCC,153601,Postprocedural ascending aorta complication
Diagnosis,IPCCC,153626,"Dissection of aorta related to an intervention at coarctation site,"
Diagnosis,IPCCC,153701,Postprocedural descending aorta complication
Diagnosis,IPCCC,153705,Residual aortic coarctation
Diagnosis,IPCCC,153707,Postprocedural aneurysm of aorta at coarctation site
Diagnosis,IPCCC,153715,"Aneurysm or pseudo-aneurysm of aorta related to an intervention at coarctation site,"
Diagnosis,IPCCC,153773,Postprocedural aortic complication
Diagnosis,IPCCC,153780,Postprocedural aortic aneurysm
Diagnosis,IPCCC,153783,"Postprocedural stenosis of thoracic aorta,"
Diagnosis,IPCCC,153784,"Postprocedural aortic complication related to congenital heart anomaly,"
Diagnosis,IPCCC,153901,Postprocedural arterial duct complication
Diagnosis,IPCCC,153902,Residual arterial duct (PDA) patency
Diagnosis,IPCCC,153905,"Postprocedural residual arterial duct (ductus arteriosus) patency,"
Diagnosis,IPCCC,153907,"Postprocedural arterial duct (ductus arteriosus) perforation,"
Diagnosis,IPCCC,153950,Postprocedural systemic-to-pulmonary collateral artery complication
Diagnosis,IPCCC,154100,Postprocedural coronary arterial complication
Diagnosis,IPCCC,154113,Cardiac transplant associated coronary allograft vasculopathy
Diagnosis,IPCCC,154139,Postprocedural coronary artery bypass graft (CABG) complication
Diagnosis,IPCCC,155000,Cardiac catheterisation complication
Diagnosis,IPCCC,155003,Inadvertent perforation of cardiac chamber or vessel during cardiac catheterisation
Diagnosis,IPCCC,155020,"Traumatic damage to heart valve during cardiovascular catheterisation procedure,"
Diagnosis,IPCCC,155037,Embolisation of catheter introduced device
Diagnosis,IPCCC,155040,Failed attempt to implant coil-device during transcatheter intervention
Diagnosis,IPCCC,155052,Erosion of or into cardiac structure by implanted transcatheter device
Diagnosis,IPCCC,155060,Complication involving device implantation
Diagnosis,IPCCC,155061,Coronary arterial compression following transluminal device implantation
Diagnosis,IPCCC,155065,Embolisation (dislodgement) of catheter introduced coil
Diagnosis,IPCCC,155070,Complication involving stent
Diagnosis,IPCCC,155071,Embolisation of stent
Diagnosis,IPCCC,155078,Rupture of conduit or vessel following stent implantation
Diagnosis,IPCCC,155100,Complication following arrhythmia related procedure
Diagnosis,IPCCC,155136,"Complication related to transcatheter cardiovascular intervention,"
Diagnosis,IPCCC,155147,"Embolisation of cardiovascular device during cardiac catheterisation,"
Diagnosis,IPCCC,155153,Local complication at access site of cardiac catheterisation requiring surgical intervention
Diagnosis,IPCCC,155154,Mechanical haemolysis due to transcatheter implanted device requiring transfusion
Diagnosis,IPCCC,155500,Cardiac conduit complication
Diagnosis,IPCCC,155516,Cardiac conduit failure
Diagnosis,IPCCC,155524,Pulmonary autograft failure
Diagnosis,IPCCC,155600,Systemic-to-pulmonary arterial shunt complication
Diagnosis,IPCCC,155601,Systemic-to-pulmonary arterial shunt partial obstruction
Diagnosis,IPCCC,155602,Systemic-to-pulmonary arterial shunt complete obstruction
Diagnosis,IPCCC,155621,Systemic-to-pulmonary arterial shunt failure
Diagnosis,IPCCC,155626,"Postprocedural systemic-to-pulmonary arterial shunt acquired obstruction,"
Diagnosis,IPCCC,155627,"Systemic-to-pulmonary arterial shunt obstruction,"
Diagnosis,IPCCC,156020,"Failed attempt at cardiovascular transcatheter procedure,"
Diagnosis,IPCCC,156741,Surgical site infection requiring surgical intervention
Diagnosis,IPCCC,15803,Postprocedural pulmonary overcirculation (excessive pulmonary blood flow)
Diagnosis,IPCCC,158090,Intraprocedural phrenic nerve injury (paralysed diaphragm)
Diagnosis,IPCCC,158093,Intraprocedural recurrent laryngeal nerve injury (palsy)
Diagnosis,IPCCC,158190,Intraprocedural phrenic nerve injury (paralysed diaphragm) requiring plication of diaphragm
Diagnosis,IPCCC,158300,Pericardial effusion requiring drainage
Diagnosis,IPCCC,159060,'Failed' Fontan type circulation
Diagnosis,IPCCC,159062,"Superior cavopulmonary anastomosis complication,"
Diagnosis,IPCCC,159078,"Postprocedural formation of pulmonary arteriovenous fistulas (malformations) due to superior cavopulmonary anastomosis,"
Diagnosis,IPCCC,159094,Requirement for bail out transcatheter procedure following procedural complication
Diagnosis,IPCCC,159095,Requirement for bail out surgical procedure following procedural complication
Diagnosis,IPCCC,159500,Complication after heart or lung transplant
Diagnosis,IPCCC,159503,Lymphoproliferative disease following transplantation
Diagnosis,IPCCC,159564,Post-lung transplant obliterative bronchiolitis
Diagnosis,IPCCC,159566,Lung disease in lung transplant rejection
Diagnosis,IPCCC,160101,Pneumothorax
Diagnosis,IPCCC,160104,Pleural effusion
Diagnosis,IPCCC,160107,Chylothorax
Diagnosis,IPCCC,160111,Empyema
Diagnosis,IPCCC,160121,Pleural disease: benign
Diagnosis,IPCCC,160122,Pleural disease: malignant
Diagnosis,IPCCC,160200,Bronchial fistula
Diagnosis,IPCCC,160301,Lung disease: benign
Diagnosis,IPCCC,160310,Asthma
Diagnosis,IPCCC,160321,Lung disease: malignant
Diagnosis,IPCCC,160511,Mediastinal disease: benign
Diagnosis,IPCCC,160512,Mediastinal disease: malignant
Diagnosis,IPCCC,160513,Mediastinal disease
Diagnosis,IPCCC,161001,Tracheal stenosis
Diagnosis,IPCCC,161009,Tracheal disease
Diagnosis,IPCCC,161208,Thoracic outlet syndrome
Diagnosis,IPCCC,161300,Diaphragm disorder: acquired
Diagnosis,IPCCC,161509,Diaphragm disease
Diagnosis,IPCCC,162001,Oesophageal disease: benign
Diagnosis,IPCCC,162002,Oesophageal disease: malignant
Diagnosis,IPCCC,162010,Oesophageal disorder
Diagnosis,IPCCC,164033,Sternal tumour: benign
Diagnosis,IPCCC,164034,Sternal tumour: malignant
Diagnosis,IPCCC,164035,Sternal tumour: metastatic
Diagnosis,IPCCC,164051,Rib tumour: benign
Diagnosis,IPCCC,164052,Rib tumour: malignant
Diagnosis,IPCCC,164053,Rib tumour: metastatic
Diagnosis,IPCCC,165020,Complication following respiratory tract stent implantation
Diagnosis,IPCCC,Q19180,#NAME?
Diagnosis,IPCCC,Q19181,#NAME?
Diagnosis,IPCCC,Q19182,#NAME?
Comorbid Conditions,IPCCC,030209,Lung anomaly
Comorbid Conditions,IPCCC,030214,Functionally congenital single lung
Comorbid Conditions,IPCCC,030305,Tracheobronchial anomaly
Comorbid Conditions,IPCCC,030603,Intestines malrotated
Comorbid Conditions,IPCCC,030703,Spleen absent (asplenia)
Comorbid Conditions,IPCCC,030704,Multiple spleens (polysplenia)
Comorbid Conditions,IPCCC,070111,Right ventricular dysfunction
Comorbid Conditions,IPCCC,070610,Left ventricular dysfunction
Comorbid Conditions,IPCCC,100665,Preprocedural endocarditis
Comorbid Conditions,IPCCC,101239,Failure to thrive
Comorbid Conditions,IPCCC,101320,Secondary pulmonary hypertension
Comorbid Conditions,IPCCC,101321,Pulmonary hypertension due to congenital systemic-to-pulmonary shunt
Comorbid Conditions,IPCCC,101363,Elevated lung resistance for biventricular repair (over 6 Wood units)
Comorbid Conditions,IPCCC,101364,Elevated lung resistance for heart transplant (over 4 Wood units)
Comorbid Conditions,IPCCC,101365,Elevated lung resistance for univentricular repair (over 2 Wood units)
Comorbid Conditions,IPCCC,101400,Secondary systemic hypertension
Comorbid Conditions,IPCCC,101500,Neonatal disorder
Comorbid Conditions,IPCCC,101505,Necrotising enterocolitis
Comorbid Conditions,IPCCC,101512,Meconium aspiration
Comorbid Conditions,IPCCC,101723,Shock
Comorbid Conditions,IPCCC,101848,Personal history of ischaemic heart disease
Comorbid Conditions,IPCCC,102000,No preprocedural risk factors
Comorbid Conditions,IPCCC,102002,Preprocedural shock
Comorbid Conditions,IPCCC,102003,Preprocedural arrhythmia
Comorbid Conditions,IPCCC,102005,Preprocedural acidosis
Comorbid Conditions,IPCCC,102006,Preprocedural coagulation disorder
Comorbid Conditions,IPCCC,102007,Preprocedural renal failure (creatinine over 1.5 times upper limit of normal for age)
Comorbid Conditions,IPCCC,102008,Preprocedural renal failure requiring dialysis
Comorbid Conditions,IPCCC,102009,Preprocedural septicaemia
Comorbid Conditions,IPCCC,102012,Preprocedural neurological impairment
Comorbid Conditions,IPCCC,102013,Preprocedural cerebral abnormality on imaging
Comorbid Conditions,IPCCC,102014,Preprocedural mechanical ventilatory support
Comorbid Conditions,IPCCC,102015,Preprocedural mechanical circulatory support
Comorbid Conditions,IPCCC,102016,Preprocedural pulmonary hypertension
Comorbid Conditions,IPCCC,102017,Preprocedural tracheostomy
Comorbid Conditions,IPCCC,102018,Preprocedural seizures
Comorbid Conditions,IPCCC,102019,Preprocedural risk factor
Comorbid Conditions,IPCCC,102031,Preprocedural shock at time of surgery (persistent)
Comorbid Conditions,IPCCC,102032,Preprocedural shock resolved by time of surgery
Comorbid Conditions,IPCCC,102033,Preprocedural cardiopulmonary resuscitation (less than 48 hours)
Comorbid Conditions,IPCCC,102034,Preprocedural myocardial dysfunction
Comorbid Conditions,IPCCC,102037,Preprocedural respiratory syncytial virus (RSV) infection
Comorbid Conditions,IPCCC,102038,Preprocedural necrotising enterocolitis: treated medically
Comorbid Conditions,IPCCC,102039,Preprocedural necrotising enterocolitis: treated surgically
Comorbid Conditions,IPCCC,102045,Preprocedural pulmonary hypertension (pulmonary pressure more than or equal to systemic pressure): echo data
Comorbid Conditions,IPCCC,102046,Preprocedural pulmonary hypertension (pulmonary pressure more than or equal to systemic pressure): catheter data
Comorbid Conditions,IPCCC,102202,Premature birth
Comorbid Conditions,IPCCC,102205,Premature birth 32-35 weeks
Comorbid Conditions,IPCCC,102206,Premature birth less than 32 weeks
Comorbid Conditions,IPCCC,102207,Weight less than 2.5 kg
Comorbid Conditions,IPCCC,110635,Preprocedural complete atrioventricular block
Comorbid Conditions,IPCCC,140101,Chromosomal anomaly
Comorbid Conditions,IPCCC,140102,Trisomy 21: Down<92>s syndrome
Comorbid Conditions,IPCCC,140103,Trisomy 18: Edwards' syndrome
Comorbid Conditions,IPCCC,140104,Trisomy 13: Patau's syndrome
Comorbid Conditions,IPCCC,140105,45XO: Turner<92>s syndrome
Comorbid Conditions,IPCCC,140121,22q11 microdeletion
Comorbid Conditions,IPCCC,140200,Syndrome-association potentially with cardiac involvement
Comorbid Conditions,IPCCC,140206,22q11 microdeletion with full DiGeorge sequence (including immune dysfunction)
Comorbid Conditions,IPCCC,140210,Friedreich<92>s ataxia
Comorbid Conditions,IPCCC,140217,Marfan syndrome
Comorbid Conditions,IPCCC,140219,Noonan syndrome
Comorbid Conditions,IPCCC,140221,Pompe<92>s disease: glycogen storage disease type IIa
Comorbid Conditions,IPCCC,140228,Tuberous sclerosis
Comorbid Conditions,IPCCC,140230,Williams syndrome (infantile hypercalcaemia)
Comorbid Conditions,IPCCC,140232,Fetal rubella syndrome
Comorbid Conditions,IPCCC,140234,Duchenne<92>s muscular dystrophy
Comorbid Conditions,IPCCC,140258,Muscular dystrophy
Comorbid Conditions,IPCCC,140262,Ehlers-Danlos syndrome
Comorbid Conditions,IPCCC,140266,Alagille syndrome: arteriohepatic dysplasia
Comorbid Conditions,IPCCC,140300,Noncardiac abnormality potentially with associated heart disease
Comorbid Conditions,IPCCC,140304,Non-cardiothoracic-vascular abnormality
Comorbid Conditions,IPCCC,140305,Psychomotor developmental delay
Comorbid Conditions,IPCCC,140306,Cystic fibrosis
Comorbid Conditions,IPCCC,140307,Congenital diaphragmatic hernia
Comorbid Conditions,IPCCC,140308,Tracheo-oesophageal fistula
Comorbid Conditions,IPCCC,140309,Gastro-oesophageal reflux disease (GORD)
Comorbid Conditions,IPCCC,140310,Omphalocoele
Comorbid Conditions,IPCCC,140311,Duodenal stenosis/atresia
Comorbid Conditions,IPCCC,140321,Sickle cell disease
Comorbid Conditions,IPCCC,140323,Renal abnormality
Comorbid Conditions,IPCCC,140328,Congenital coagulation disorder
Comorbid Conditions,IPCCC,140329,Thoracic-mediastinal abnormality
Comorbid Conditions,IPCCC,140333,Microcephaly
Comorbid Conditions,IPCCC,140340,Brain abscess
Comorbid Conditions,IPCCC,140342,Cerebrovascular accident (stroke)
Comorbid Conditions,IPCCC,140347,Choanal atresia
Comorbid Conditions,IPCCC,140349,Tracheobronchial malacia
Comorbid Conditions,IPCCC,140352,Hypothyroidism
Comorbid Conditions,IPCCC,140359,Obesity (Body Mass Index over 30)
Comorbid Conditions,IPCCC,140372,Anoxic-ischaemic encephalopathy
Comorbid Conditions,IPCCC,140375,Hyperthyroidism
Comorbid Conditions,IPCCC,140390,Diabetes mellitus
Comorbid Conditions,IPCCC,140391,Cerebral anomaly
Comorbid Conditions,IPCCC,140392,Connective tissue disease
Comorbid Conditions,IPCCC,140412,Cleft lip or palate
Comorbid Conditions,IPCCC,140450,COVID-19:  Virus Identified
Comorbid Conditions,IPCCC,140470,Smoking: tobacco use
Comorbid Conditions,IPCCC,140485,Loeys-Dietz Syndrome (transforming growth factor beta receptor (TGFBR) gene mutation)
Comorbid Conditions,IPCCC,140490,Von Willebrand disease
Comorbid Conditions,IPCCC,140494,Diabetes mellitus: requiring insulin
Comorbid Conditions,IPCCC,140495,Diabetes mellitus: on oral therapy
Comorbid Conditions,IPCCC,140496,Diabetes mellitus: managed with diet alone
Comorbid Conditions,IPCCC,140500,Maternal teratogen or disease potentially associated with congenital heart disease
Comorbid Conditions,IPCCC,140501,Maternal teratogen associated with congenital heart disease
Comorbid Conditions,IPCCC,140540,Maternally derived fetal disease or syndrome potentially with associated heart disease
Comorbid Conditions,IPCCC,140550,Major anomaly of gastrointestinal system
Comorbid Conditions,IPCCC,140565,Meningitis
Comorbid Conditions,IPCCC,140601,Multiple congenital malformations
Comorbid Conditions,IPCCC,141034,Intrauterine growth restriction (retardation)
Comorbid Conditions,IPCCC,158101,"Cardiac postprocedural plastic bronchitis,"
Comorbid Conditions,IPCCC,158210,Kidney failure
Comorbid Conditions,IPCCC,160302,Lower respiratory tract infection
Comorbid Conditions,IPCCC,160305,Lung disease
Comorbid Conditions,IPCCC,160800,Acquired bronchial disease
Comorbid Conditions,IPCCC,160900,Airway disease
Comorbid Conditions,IPCCC,161320,Diaphragm paralysis
Comorbid Conditions,IPCCC,163001,Respiratory failure
Operation performed,IPCCC,120000,Totally anomalous pulmonary venous connection repair
Operation performed,IPCCC,120002,Partially anomalous pulmonary venous connection repair
Operation performed,IPCCC,120003,Pulmonary vein stenosis repair
Operation performed,IPCCC,120017,Scimitar syndrome (partially anomalous pulmonary venous connection) repair
Operation performed,IPCCC,120020,Pulmonary vein procedure
Operation performed,IPCCC,120021,Balloon dilation of pulmonary vein
Operation performed,IPCCC,120022,Stent placement in pulmonary vein
Operation performed,IPCCC,120023,Balloon dilation of pulmonary vein using cutting balloon
Operation performed,IPCCC,120024,Balloon dilation of pulmonary vein or pathway
Operation performed,IPCCC,120025,Stent placement in pulmonary vein or pathway
Operation performed,IPCCC,120029,Systemic venous pathway procedure (post Senning-Mustard)
Operation performed,IPCCC,120030,Systemic vein procedure
Operation performed,IPCCC,120036,Stent placement in superior caval vein (SVC)
Operation performed,IPCCC,120039,Superior caval vein (SVC) procedure
Operation performed,IPCCC,120042,Inferior caval vein (IVC) procedure
Operation performed,IPCCC,120043,Balloon dilation of systemic vein or pathway
Operation performed,IPCCC,120044,Stent placement in systemic vein or pathway
Operation performed,IPCCC,120050,Coronary sinus procedure
Operation performed,IPCCC,120055,Coronary sinus interatrial communication (ASD) repair
Operation performed,IPCCC,120078,Partially anomalous pulmonary venous connection repair: baffle redirection to left atrium & systemic vein translocated to right atrial appendage (Warden)
Operation performed,IPCCC,120081,Anomalous systemic venous connection repair
Operation performed,IPCCC,120083,Systemic venous stenosis repair
Operation performed,IPCCC,120100,Interatrial communication closure
Operation performed,IPCCC,120101,Atrial septal defect (ASD) secundum closure
Operation performed,IPCCC,120102,Atrial septal defect (ASD) secundum closure with direct suture
Operation performed,IPCCC,120103,Atrial septal defect (ASD) secundum closure with patch
Operation performed,IPCCC,120106,Atrial septal defect (ASD) secundum closure with transluminal device
Operation performed,IPCCC,120107,Patent foramen ovale (PFO) closure with transluminal device
Operation performed,IPCCC,120108,Interatrial communication closure: partial
Operation performed,IPCCC,120110,Sinus venosus defect (ASD) closure
Operation performed,IPCCC,120122,Atrial septation procedure
Operation performed,IPCCC,120130,Left atrial procedure
Operation performed,IPCCC,120131,Cor triatriatum (divided left atrium) repair
Operation performed,IPCCC,120132,Supra-mitral valvar LA-ring excision
Operation performed,IPCCC,120141,Balloon atrial septostomy by pull back (Rashkind)
Operation performed,IPCCC,120142,Atrial septectomy: closed (Blalock Hanlon)
Operation performed,IPCCC,120143,Atrial septectomy
Operation performed,IPCCC,120144,Blade atrial septostomy
Operation performed,IPCCC,120147,Transluminal fenestration of atrial septum-tunnel
Operation performed,IPCCC,120153,Patent foramen ovale (PFO) direct closure
Operation performed,IPCCC,120157,Atrial baffle procedure
Operation performed,IPCCC,120160,Right atrial procedure
Operation performed,IPCCC,120180,Interatrial communication left open
Operation performed,IPCCC,120188,Sinus venosus defect closure using transluminal covered stent
Operation performed,IPCCC,120189,Patent foramen ovale (PFO) closure using transluminal suture
Operation performed,IPCCC,120190,Interatrial communication creation-enlargement
Operation performed,IPCCC,120198,Interatrial communication closure with transluminal device
Operation performed,IPCCC,120200,Tricuspid valvar procedure
Operation performed,IPCCC,120202,Tricuspid leaflet (valvoplasty) procedure
Operation performed,IPCCC,120204,Tricuspid valvar annuloplasty
Operation performed,IPCCC,120209,Ebstein malformation of tricuspid valve repair
Operation performed,IPCCC,120211,Tricuspid valvar replacement
Operation performed,IPCCC,120222,Tricuspid valvectomy
Operation performed,IPCCC,120270,Tricuspid valvar closure
Operation performed,IPCCC,120277,Ebstein malformation of tricuspid valve repair: tricuspid valve closure & shunt (Starnes)
Operation performed,IPCCC,120283,Tricuspid valve repair converted to tricuspid valvar replacement
Operation performed,IPCCC,120286,"Ebstein malformation or dysplasia of tricuspid valve repair: cone procedure,"
Operation performed,IPCCC,120299,"Transluminal tricuspid valve in prosthetic valve replacement,"
Operation performed,IPCCC,120300,Mitral valvar procedure
Operation performed,IPCCC,120301,Mitral valvotomy
Operation performed,IPCCC,120303,Mitral leaflet (valvoplasty) procedure
Operation performed,IPCCC,120304,Mitral valvar annuloplasty
Operation performed,IPCCC,120310,Balloon dilation of mitral valve
Operation performed,IPCCC,120311,Mitral valvar replacement
Operation performed,IPCCC,120319,Mitral subvalvar apparatus procedure
Operation performed,IPCCC,120384,Mitral valve repair converted to mitral valvar replacement
Operation performed,IPCCC,120397,Transluminal mitral valve repair
Operation performed,IPCCC,120400,Atrioventricular septal defect procedure
Operation performed,IPCCC,120401,Atrioventricular septal defect (AVSD): partial (primum ASD) repair
Operation performed,IPCCC,120409,Atrioventricular septal defect (AVSD): partial with isolated ventricular component (VSD) repair
Operation performed,IPCCC,120418,Common atrioventricular valve replacement
Operation performed,IPCCC,120420,Atrioventricular septal defect (AVSD): right atrioventricular valvar procedure
Operation performed,IPCCC,120433,Common atrioventricular valve repair converted to atrioventricular valvar replacement
Operation performed,IPCCC,120440,Atrioventricular septal defect (AVSD): left atrioventricular valvar procedure
Operation performed,IPCCC,120445,Atrioventricular septal defect (AVSD): left atrioventricular valvar replacement
Operation performed,IPCCC,120489,Mitral valve replacement with stented bovine jugular vein conduit
Operation performed,IPCCC,120490,Transluminal mitral valve in prosthetic valve replacement
Operation performed,IPCCC,120501,Atrioventricular septal defect (AVSD): complete (common valve orifice) repair
Operation performed,IPCCC,120510,Atrioventricular septal defect (AVSD): 'intermediate' repair
Operation performed,IPCCC,120511,Atrioventricular septal defect (AVSD) & Tetralogy of Fallot repair
Operation performed,IPCCC,120600,Right ventricular outflow tract procedure
Operation performed,IPCCC,120605,Balloon dilation of right ventricular outflow tract
Operation performed,IPCCC,12061,Right ventricle to pulmonary artery valveless conduit construction
Operation performed,IPCCC,120618,Stent placement in right ventricular outflow tract
Operation performed,IPCCC,120619,1.5 ventricle repair: superior cavopulmonary (Glenn) anastomosis + right ventricular outflow tract reconstruction
Operation performed,IPCCC,120625,Transluminal right ventricular biopsy
Operation performed,IPCCC,120626,Right ventricular procedure
Operation performed,IPCCC,120635,Double chambered right ventricle repair
Operation performed,IPCCC,120638,Right ventricular aneurysm repair
Operation performed,IPCCC,120641,Right ventricular outflow tract obstruction relief
Operation performed,IPCCC,120643,Right ventricle to pulmonary artery valveless conduit construction (Japanese modification: 'Sano') as part of Norwood procedure
Operation performed,IPCCC,120700,Left ventricular outflow tract procedure
Operation performed,IPCCC,120701,Subaortic fibromuscular shelf resection
Operation performed,IPCCC,120707,Balloon dilation of left ventricular outflow tract
Operation performed,IPCCC,120711,Left ventricular outflow tract myectomy-myotomy
Operation performed,IPCCC,120712,Left ventricular outflow tract obstruction relief: complex (Konno etc)
Operation performed,IPCCC,120713,Left ventricular outflow tract obstruction relief
Operation performed,IPCCC,120719,Left ventricular outflow tract obstruction relief by transcatheter coronary chemical ablation
Operation performed,IPCCC,120726,Left ventricular procedure
Operation performed,IPCCC,120737,Left ventricular aneurysm repair
Operation performed,IPCCC,120738,Partial left ventriculectomy-volume reduction (Batista)
Operation performed,IPCCC,120801,Ventricular septal defect (VSD) closure
Operation performed,IPCCC,120802,Ventricular septal defect (VSD) closure by direct suture
Operation performed,IPCCC,120803,Ventricular septal defect (VSD) closure using patch
Operation performed,IPCCC,120806,Ventricular septal defect (VSD) enlargement
Operation performed,IPCCC,120807,Ventricular septal defect (VSD) closure with transluminal device
Operation performed,IPCCC,120816,Closure of multiple ventricular septal defect (VSD)s
Operation performed,IPCCC,120819,Open fenestration of ventricular septal defect (VSD) patch
Operation performed,IPCCC,120820,Transluminal fenestration of ventricular septal defect (VSD) patch
Operation performed,IPCCC,120821,Subpulmonary obstruction relief
Operation performed,IPCCC,120822,Subaortic obstruction relief
Operation performed,IPCCC,120828,Intraoperative ventricular septal defect (VSD) closure with transluminal device (hybrid approach)
Operation performed,IPCCC,120835,Ventricular septal defect (VSD) enlargement/ creation
Operation performed,IPCCC,120865,Transluminal interventricular communication creation
Operation performed,IPCCC,120901,Ventricular septation procedure
Operation performed,IPCCC,120903,Damus-Kaye-Stansel type procedure: pulmonary trunk to aorta end/side anastomosis
Operation performed,IPCCC,121000,Norwood type procedure
Operation performed,IPCCC,121004,"Hybrid approach 'Stage 1': application of bilateral pulmonary arterial bands & transcatheter placement of stent in arterial duct,"
Operation performed,IPCCC,121005,Hypoplastic left heart biventricular repair
Operation performed,IPCCC,121014,Stent placement in arterial duct (PDA)
Operation performed,IPCCC,121100,Common arterial trunk (truncus) repair
Operation performed,IPCCC,121134,Truncal valve cusp(s) repair (valvoplasty)
Operation performed,IPCCC,121141,Truncal valve replacement
Operation performed,IPCCC,121143,Truncal valve repair converted to truncal valvar replacement
Operation performed,IPCCC,121201,Aortopulmonary window closure
Operation performed,IPCCC,121208,Aortopulmonary window closure with transcatheter device
Operation performed,IPCCC,121300,Pulmonary valvar procedure
Operation performed,IPCCC,121302,Pulmonary valvotomy: open
Operation performed,IPCCC,121305,Balloon dilation of pulmonary valve
Operation performed,IPCCC,121309,Pulmonary valvar transluminal perforation & dilation
Operation performed,IPCCC,121312,Pulmonary valvectomy
Operation performed,IPCCC,121315,Pulmonary valve closure-oversewing
Operation performed,IPCCC,121321,Pulmonary valvar replacement (not conduit)
Operation performed,IPCCC,121322,Pulmonary valvar replacement using homograft
Operation performed,IPCCC,121351,Transluminal pulmonary valvar insertion with stent mounted valve
Operation performed,IPCCC,121355,Pulmonary valve repair converted to pulmonary valvar replacement
Operation performed,IPCCC,121381,"Transluminal aortic valvar insertion (TAVI) with stent mounted valve,"
Operation performed,IPCCC,121382,Transluminal aortic valvar insertion with stent mounted valve: reimplant (valve in valve)
Operation performed,IPCCC,121384,Transapical aortic valve implantation (hybrid approach)
Operation performed,IPCCC,121385,Transluminal pulmonary valvar insertion with stent mounted valve including prestenting
Operation performed,IPCCC,121386,Transluminal pulmonary valvar prestenting procedure in preparation for valve replacement
Operation performed,IPCCC,121387,Transluminal pulmonary valvar insertion with stent mounted valve with intentional rupture of previous conduit
Operation performed,IPCCC,121401,Pulmonary trunk arterioplasty
Operation performed,IPCCC,121402,Pulmonary trunk band (PA band)
Operation performed,IPCCC,121403,Pulmonary trunk band removal (de-band)
Operation performed,IPCCC,121405,Balloon dilation of pulmonary trunk
Operation performed,IPCCC,121408,Open adjustment of pulmonary trunk band
Operation performed,IPCCC,121419,Application of right & left pulmonary arterial bands
Operation performed,IPCCC,121420,Pulmonary arterioplasty/ reconstruction
Operation performed,IPCCC,121421,Pulmonary arterioplasty/ reconstruction: central (proximal to hilar bifurcation)
